customer_id,segment,base_return_rate,description,return_variance
CUST_2556,low_returner,0.0,Never returns,-0.028795516009177336
CUST_2557,low_returner,0.0,Never returns,0.011098098885099175
CUST_2558,low_returner,0.0,Never returns,-0.008897153019329529
CUST_2559,low_returner,0.0,Never returns,0.03398613028667204
CUST_2560,low_returner,0.0,Never returns,0.040002312339801116
CUST_2561,low_returner,0.0,Never returns,-0.01465786206972819
CUST_2562,low_returner,0.0,Never returns,-0.026312944102551795
CUST_2563,low_returner,0.0,Never returns,0.028052551524386182
CUST_2564,low_returner,0.0,Never returns,-0.022519396445186392
CUST_2565,low_returner,0.0,Never returns,0.032261431851367844
CUST_2566,low_returner,0.0,Never returns,-0.007626174635123717
CUST_2567,low_returner,0.0,Never returns,0.01675498992914705
CUST_2568,low_returner,0.0,Never returns,-0.040446468616533185
CUST_2569,low_returner,0.0,Never returns,0.012385932467657304
CUST_2570,low_returner,0.0,Never returns,-0.00482323212627709
CUST_2571,low_returner,0.0,Never returns,0.008660846317547412
CUST_2572,low_returner,0.0,Never returns,-0.033198579225513655
CUST_2573,low_returner,0.0,Never returns,0.023687374494418212
CUST_2574,low_returner,0.0,Never returns,0.03627970775432286
CUST_2575,low_returner,0.0,Never returns,-0.028326019990922435
CUST_2576,low_returner,0.0,Never returns,-0.04042854444798383
CUST_2577,low_returner,0.0,Never returns,-0.047636141395366365
CUST_2578,low_returner,0.0,Never returns,0.014197150044326604
CUST_2579,low_returner,0.0,Never returns,0.01070940360887808
CUST_2580,low_returner,0.0,Never returns,0.004669741271406999
CUST_2581,low_returner,0.0,Never returns,-0.02680529038840246
CUST_2582,low_returner,0.0,Never returns,-0.01090940040944853
CUST_2583,low_returner,0.0,Never returns,0.009447633518617306
CUST_2584,low_returner,0.0,Never returns,-0.0003233141140830606
CUST_2585,low_returner,0.0,Never returns,0.04877855202148873
CUST_2586,low_returner,0.0,Never returns,-0.03635602474432669
CUST_2587,low_returner,0.0,Never returns,0.01951445540475938
CUST_2588,low_returner,0.0,Never returns,-0.009568123189570787
CUST_2589,low_returner,0.0,Never returns,-0.0071800385074385215
CUST_2590,low_returner,0.0,Never returns,0.021759776565817623
CUST_2591,low_returner,0.0,Never returns,0.01924361513243697
CUST_2592,low_returner,0.0,Never returns,0.049125599370218834
CUST_2593,low_returner,0.0,Never returns,-0.03716057105458748
CUST_2594,low_returner,0.0,Never returns,-0.03958903506158337
CUST_2595,low_returner,0.0,Never returns,0.02243388171287411
CUST_2596,low_returner,0.0,Never returns,0.007838691700640908
CUST_2597,low_returner,0.0,Never returns,-0.022583933344019414
CUST_2598,low_returner,0.0,Never returns,-0.04205806310110134
CUST_2599,low_returner,0.0,Never returns,-0.04143417504035695
CUST_2600,low_returner,0.0,Never returns,0.03941908746641183
CUST_2601,low_returner,0.0,Never returns,-0.03081326752812571
CUST_2602,low_returner,0.0,Never returns,-0.017662843788447923
CUST_2603,low_returner,0.0,Never returns,-0.027334359777301198
CUST_2604,low_returner,0.0,Never returns,-0.014500369416806269
CUST_2605,low_returner,0.0,Never returns,-0.043057615725390665
CUST_2606,low_returner,0.0,Never returns,0.0019059790908270355
CUST_2607,low_returner,0.0,Never returns,-0.04323874364077851
CUST_2608,low_returner,0.0,Never returns,0.030035650782236162
CUST_2609,low_returner,0.0,Never returns,-0.0266287918089567
CUST_2610,low_returner,0.0,Never returns,0.00400119146045106
CUST_2611,low_returner,0.0,Never returns,0.03800790875614583
CUST_2612,low_returner,0.0,Never returns,0.015087736904719415
CUST_2613,low_returner,0.0,Never returns,0.00329577865513353
CUST_2614,low_returner,0.0,Never returns,-0.017566624688462443
CUST_2615,low_returner,0.0,Never returns,-0.01669980869418021
CUST_2616,low_returner,0.0,Never returns,0.016948695519819007
CUST_2617,low_returner,0.0,Never returns,0.04941393612211675
CUST_2618,low_returner,0.0,Never returns,0.01618391898493786
CUST_2619,low_returner,0.0,Never returns,0.005778341737002493
CUST_2620,low_returner,0.0,Never returns,0.023065051023924615
CUST_2621,low_returner,0.0,Never returns,-0.0034794387716281863
CUST_2622,low_returner,0.0,Never returns,-0.04398576573992148
CUST_2623,low_returner,0.0,Never returns,0.006229681587790983
CUST_2624,low_returner,0.0,Never returns,0.04576252845053802
CUST_2625,low_returner,0.0,Never returns,-0.03246970576423404
CUST_2626,low_returner,0.0,Never returns,0.01900048908206657
CUST_2627,low_returner,0.0,Never returns,-0.029906631134094353
CUST_2628,low_returner,0.0,Never returns,0.003582768447308128
CUST_2629,low_returner,0.0,Never returns,-0.04033235503532804
CUST_2630,low_returner,0.0,Never returns,-0.0049629063741814874
CUST_2631,low_returner,0.0,Never returns,0.025616332889524612
CUST_2632,low_returner,0.0,Never returns,-0.015242847576101795
CUST_2633,low_returner,0.0,Never returns,0.016491172448721808
CUST_2634,low_returner,0.0,Never returns,0.029544996078972915
CUST_2635,low_returner,0.0,Never returns,0.042717781947945274
CUST_2636,low_returner,0.0,Never returns,-0.026535791814454646
CUST_2637,low_returner,0.0,Never returns,-0.010068408419069183
CUST_2638,low_returner,0.0,Never returns,-0.03475839866695826
CUST_2639,low_returner,0.0,Never returns,0.049248350215837525
CUST_2640,low_returner,0.0,Never returns,0.04270009679242953
CUST_2641,low_returner,0.0,Never returns,0.003995713028055958
CUST_2642,low_returner,0.0,Never returns,0.034203329437642135
CUST_2643,low_returner,0.0,Never returns,0.002095797727204217
CUST_2644,low_returner,0.0,Never returns,0.01235856880027597
CUST_2645,low_returner,0.0,Never returns,-0.041087556788398344
CUST_2646,low_returner,0.0,Never returns,0.0255270420496808
CUST_2647,low_returner,0.0,Never returns,-0.03722865163647652
CUST_2648,low_returner,0.0,Never returns,0.03260676302525284
CUST_2649,low_returner,0.0,Never returns,0.028202808767038595
CUST_2650,low_returner,0.0,Never returns,0.020874469774297646
CUST_2651,low_returner,0.0,Never returns,-0.04638396194752379
CUST_2652,low_returner,0.0,Never returns,-0.01968716440546714
CUST_2653,low_returner,0.0,Never returns,-0.023688743008915714
CUST_2654,low_returner,0.0,Never returns,-0.013986359252848093
CUST_2655,low_returner,0.0,Never returns,-0.04123572532361615
CUST_2656,low_returner,0.0,Never returns,0.04369578230310628
CUST_2657,low_returner,0.0,Never returns,0.00538022407123763
CUST_2658,low_returner,0.0,Never returns,-0.019447568934197648
CUST_2659,low_returner,0.0,Never returns,-0.010301848292571657
CUST_2660,low_returner,0.0,Never returns,-0.005279745949516433
CUST_2661,low_returner,0.0,Never returns,0.010059433336061727
CUST_2662,low_returner,0.0,Never returns,0.0015679427696497772
CUST_2663,low_returner,0.0,Never returns,0.04193919732144173
CUST_2664,low_returner,0.0,Never returns,-0.0003036517094169716
CUST_2665,low_returner,0.0,Never returns,0.049215801482331276
CUST_2666,low_returner,0.0,Never returns,0.03514249577450958
CUST_2667,low_returner,0.0,Never returns,-0.02914894856426642
CUST_2668,low_returner,0.0,Never returns,0.043059521464391626
CUST_2669,low_returner,0.0,Never returns,-0.038363360211452396
CUST_2670,low_returner,0.0,Never returns,0.03174497084911916
CUST_2671,low_returner,0.0,Never returns,-0.01193767065234199
CUST_2672,low_returner,0.0,Never returns,0.03779743204450696
CUST_2673,low_returner,0.0,Never returns,0.03680566901074504
CUST_2674,low_returner,0.0,Never returns,0.03059254001176212
CUST_2675,low_returner,0.0,Never returns,0.029003043630706146
CUST_2676,low_returner,0.0,Never returns,-0.019532086090195924
CUST_2677,low_returner,0.0,Never returns,-0.04190807169487479
CUST_2678,low_returner,0.0,Never returns,-0.009701982123483853
CUST_2679,low_returner,0.0,Never returns,-0.032647548501349134
CUST_2680,low_returner,0.0,Never returns,0.019495108890246166
CUST_2681,low_returner,0.0,Never returns,-0.015390027346221448
CUST_2682,low_returner,0.0,Never returns,0.04756102008599149
CUST_2683,low_returner,0.0,Never returns,0.014097207734533199
CUST_2684,low_returner,0.0,Never returns,0.0322480563634361
CUST_2685,low_returner,0.0,Never returns,-0.03674753272581516
CUST_2686,low_returner,0.0,Never returns,0.03620144822726226
CUST_2687,low_returner,0.0,Never returns,0.042275719051339436
CUST_2688,low_returner,0.0,Never returns,-0.001293808118106407
CUST_2689,low_returner,0.0,Never returns,0.010625293775097744
CUST_2690,low_returner,0.0,Never returns,0.026480980090299547
CUST_2691,low_returner,0.0,Never returns,-0.032516137273958745
CUST_2692,low_returner,0.0,Never returns,0.000256607646344241
CUST_2693,low_returner,0.0,Never returns,-0.01013369722276869
CUST_2694,low_returner,0.0,Never returns,-0.035362600783775094
CUST_2695,low_returner,0.0,Never returns,-0.013246557770846858
CUST_2696,low_returner,0.0,Never returns,-0.043182769061450646
CUST_2697,low_returner,0.0,Never returns,-0.0474188093050513
CUST_2698,low_returner,0.0,Never returns,-0.03648337108451773
CUST_2699,low_returner,0.0,Never returns,0.04631151115891739
CUST_2700,low_returner,0.0,Never returns,0.0049529535895016935
CUST_2701,low_returner,0.0,Never returns,0.046582216115322
CUST_2702,low_returner,0.0,Never returns,-0.006750212166986805
CUST_2703,low_returner,0.0,Never returns,-0.018818386691474044
CUST_2704,low_returner,0.0,Never returns,0.0006141862840244108
CUST_2705,low_returner,0.0,Never returns,-0.006048831136708989
CUST_2706,low_returner,0.0,Never returns,-0.03943353157382561
CUST_2707,low_returner,0.0,Never returns,0.014082631469020626
CUST_2708,low_returner,0.0,Never returns,-0.02839618174904004
CUST_2709,low_returner,0.0,Never returns,0.011958795489782958
CUST_2710,low_returner,0.0,Never returns,0.015020109239815338
CUST_2711,low_returner,0.0,Never returns,-0.03479751468713519
CUST_2712,low_returner,0.0,Never returns,-0.043865037288933185
CUST_2713,low_returner,0.0,Never returns,0.02807615860684398
CUST_2714,low_returner,0.0,Never returns,-0.004019957623067984
CUST_2715,low_returner,0.0,Never returns,-0.044183620449452427
CUST_2716,low_returner,0.0,Never returns,0.04948663171697672
CUST_2717,low_returner,0.0,Never returns,-0.04422194390036334
CUST_2718,low_returner,0.0,Never returns,0.019503522885855315
CUST_2719,low_returner,0.0,Never returns,0.04836789252634137
CUST_2720,low_returner,0.0,Never returns,-0.02608198957840744
CUST_2721,low_returner,0.0,Never returns,-0.035775063131280385
CUST_2722,low_returner,0.0,Never returns,-0.037861506057757115
CUST_2723,low_returner,0.0,Never returns,-0.019672485243240445
CUST_2724,low_returner,0.0,Never returns,-0.03989541889893533
CUST_2725,low_returner,0.0,Never returns,0.019216134169413188
CUST_2726,low_returner,0.0,Never returns,-0.043770820186993735
CUST_2727,low_returner,0.0,Never returns,0.000942212814978971
CUST_2728,low_returner,0.0,Never returns,0.04966968538529769
CUST_2729,low_returner,0.0,Never returns,0.03139702695060188
CUST_2730,low_returner,0.0,Never returns,0.011521943823101087
CUST_2731,low_returner,0.0,Never returns,-0.019374637921338835
CUST_2732,low_returner,0.0,Never returns,0.012389583629163849
CUST_2733,low_returner,0.0,Never returns,0.0027041463911651603
CUST_2734,low_returner,0.0,Never returns,-0.0073916616109628505
CUST_2735,low_returner,0.0,Never returns,-0.03692896232598006
CUST_2736,low_returner,0.0,Never returns,0.03866042152404668
CUST_2737,low_returner,0.0,Never returns,-0.005021535117867751
CUST_2738,low_returner,0.0,Never returns,-0.030537748817923496
CUST_2739,low_returner,0.0,Never returns,-0.013224064912271037
CUST_2740,low_returner,0.0,Never returns,-0.008587024747107298
CUST_2741,low_returner,0.0,Never returns,0.03275378955668744
CUST_2742,low_returner,0.0,Never returns,0.023361438056140202
CUST_2743,low_returner,0.0,Never returns,0.02693048936413399
CUST_2744,low_returner,0.0,Never returns,-0.04889687355713528
CUST_2745,low_returner,0.0,Never returns,-0.008384600182023846
CUST_2746,low_returner,0.0,Never returns,-0.0018655848364676347
CUST_2747,low_returner,0.0,Never returns,-0.04808077231769434
CUST_2748,low_returner,0.0,Never returns,-0.02401867912549658
CUST_2749,low_returner,0.0,Never returns,0.026028982312213497
CUST_2750,low_returner,0.0,Never returns,-0.0362890294271001
CUST_2751,low_returner,0.0,Never returns,0.0035310131452591653
CUST_2752,low_returner,0.0,Never returns,-0.02847981279827625
CUST_2753,low_returner,0.0,Never returns,-0.04878792253561068
CUST_2754,low_returner,0.0,Never returns,-0.025879854240045852
CUST_2755,low_returner,0.0,Never returns,0.047587375491005376
CUST_2756,low_returner,0.0,Never returns,0.03015371118829896
CUST_2757,low_returner,0.0,Never returns,0.04595766443210335
CUST_2758,low_returner,0.0,Never returns,-0.0012145956073637554
CUST_2759,low_returner,0.0,Never returns,-0.039026380132249655
CUST_2760,low_returner,0.0,Never returns,0.004795948897369298
CUST_2761,low_returner,0.0,Never returns,-0.004562266544003914
CUST_2762,low_returner,0.0,Never returns,0.0344357082739616
CUST_2763,low_returner,0.0,Never returns,-0.04019174192157554
CUST_2764,low_returner,0.0,Never returns,-0.0011758862978221846
CUST_2765,low_returner,0.0,Never returns,-0.034995133530601574
CUST_2766,low_returner,0.0,Never returns,-0.017532407310994
CUST_2767,low_returner,0.0,Never returns,0.023735707738779963
CUST_2768,low_returner,0.0,Never returns,-0.00239818706312335
CUST_2769,low_returner,0.0,Never returns,-0.012411171485423068
CUST_2770,low_returner,0.0,Never returns,-0.010552372142996466
CUST_2771,low_returner,0.0,Never returns,-0.004055323159401339
CUST_2772,low_returner,0.0,Never returns,0.028501654383705693
CUST_2773,low_returner,0.0,Never returns,0.03920846889402345
CUST_2774,low_returner,0.0,Never returns,0.04553346865039283
CUST_2775,low_returner,0.0,Never returns,0.028690338625529513
CUST_2776,low_returner,0.0,Never returns,-0.01845931042519873
CUST_2777,low_returner,0.0,Never returns,0.01881347060865421
CUST_2778,low_returner,0.0,Never returns,-0.006239687594460808
CUST_2779,low_returner,0.0,Never returns,-0.024532937795394883
CUST_2780,low_returner,0.0,Never returns,0.03408715794259226
CUST_2781,low_returner,0.0,Never returns,-0.0461573651037675
CUST_2782,low_returner,0.0,Never returns,0.04017619921354236
CUST_2783,low_returner,0.0,Never returns,-0.0038522535375265857
CUST_2784,low_returner,0.0,Never returns,0.013720147680828049
CUST_2785,low_returner,0.0,Never returns,0.01593539222057827
CUST_2786,low_returner,0.0,Never returns,0.039511774070653635
CUST_2787,low_returner,0.0,Never returns,0.013666968216720726
CUST_2788,low_returner,0.0,Never returns,0.011393358476006178
CUST_2789,low_returner,0.0,Never returns,-0.043334795943931005
CUST_2790,low_returner,0.0,Never returns,0.0018408021945204092
CUST_2791,low_returner,0.0,Never returns,-0.03498309991829584
CUST_2792,low_returner,0.0,Never returns,0.02374337687214856
CUST_2793,low_returner,0.0,Never returns,0.001222192081267448
CUST_2794,low_returner,0.0,Never returns,0.01802277792083533
CUST_2795,low_returner,0.0,Never returns,-0.04583270993976157
CUST_2796,low_returner,0.0,Never returns,-0.04152079839541968
CUST_2797,low_returner,0.0,Never returns,0.02163233880626822
CUST_2798,low_returner,0.0,Never returns,-0.042791566400132666
CUST_2799,low_returner,0.0,Never returns,-0.042874327223474146
CUST_2800,low_returner,0.0,Never returns,-0.048789152476511256
CUST_2801,low_returner,0.0,Never returns,0.04565013982994802
CUST_2802,low_returner,0.0,Never returns,0.02375083594590069
CUST_2803,low_returner,0.0,Never returns,-0.014674859149793586
CUST_2804,low_returner,0.0,Never returns,-0.02034644187123448
CUST_2805,low_returner,0.0,Never returns,-0.015029677025415043
CUST_2806,low_returner,0.0,Never returns,0.027465353118118194
CUST_2807,low_returner,0.0,Never returns,0.01613706110704144
CUST_2808,low_returner,0.0,Never returns,-0.031480443213253204
CUST_2809,low_returner,0.0,Never returns,-0.03258906646659157
CUST_2810,low_returner,0.0,Never returns,-0.04016043502866027
CUST_2811,low_returner,0.0,Never returns,0.01603027197013382
CUST_2812,low_returner,0.0,Never returns,0.0264372662221736
CUST_2813,low_returner,0.0,Never returns,-0.0234953571674996
CUST_2814,low_returner,0.0,Never returns,-0.04790550389690872
CUST_2815,low_returner,0.0,Never returns,-0.041782833252357265
CUST_2816,low_returner,0.0,Never returns,0.046786003484503055
CUST_2817,low_returner,0.0,Never returns,-0.020455522252257975
CUST_2818,low_returner,0.0,Never returns,0.026922314783813364
CUST_2819,low_returner,0.0,Never returns,0.012466356885426376
CUST_2820,low_returner,0.0,Never returns,-0.011806036034710407
CUST_2821,low_returner,0.0,Never returns,-0.02943127378044449
CUST_2822,low_returner,0.0,Never returns,-0.03786135818405936
CUST_2823,low_returner,0.0,Never returns,0.01150129680388666
CUST_2824,low_returner,0.0,Never returns,0.0274633780637788
CUST_2825,low_returner,0.0,Never returns,0.01439042535411307
CUST_2826,low_returner,0.0,Never returns,0.003030213324915834
CUST_2827,low_returner,0.0,Never returns,-0.04580487765683638
CUST_2828,low_returner,0.0,Never returns,0.046848877759438384
CUST_2829,low_returner,0.0,Never returns,0.029871419165457463
CUST_2830,low_returner,0.0,Never returns,-0.020717796329903528
CUST_2831,low_returner,0.0,Never returns,0.04799703293588507
CUST_2832,low_returner,0.0,Never returns,0.010188158963632211
CUST_2833,low_returner,0.0,Never returns,0.008242265820724647
CUST_2834,low_returner,0.0,Never returns,0.02480731794295321
CUST_2835,low_returner,0.0,Never returns,0.031176978809013753
CUST_2836,low_returner,0.0,Never returns,0.015647860733150262
CUST_2837,low_returner,0.0,Never returns,-0.03719042536338
CUST_2838,low_returner,0.0,Never returns,-0.016173249400550163
CUST_2839,low_returner,0.0,Never returns,0.042808364032604976
CUST_2840,low_returner,0.0,Never returns,-0.02753843881561481
CUST_2841,low_returner,0.0,Never returns,-0.01278329761624867
CUST_2842,low_returner,0.0,Never returns,-0.006792311705580402
CUST_2843,low_returner,0.0,Never returns,-0.006059501030554783
CUST_2844,low_returner,0.0,Never returns,0.011293958249452549
CUST_2845,low_returner,0.0,Never returns,0.04430758377447076
CUST_2846,low_returner,0.0,Never returns,-0.025930728816749505
CUST_2847,low_returner,0.0,Never returns,-0.0378498623699082
CUST_2848,low_returner,0.0,Never returns,-0.03025295101400627
CUST_2849,low_returner,0.0,Never returns,0.03869249002092695
CUST_2850,low_returner,0.0,Never returns,0.014581081265520601
CUST_2851,low_returner,0.0,Never returns,-0.02140932107608399
CUST_2852,low_returner,0.0,Never returns,0.03159469389686173
CUST_2853,low_returner,0.0,Never returns,0.036136999636343606
CUST_2854,low_returner,0.0,Never returns,0.0346514338690278
CUST_2855,low_returner,0.0,Never returns,0.04189265336395545
CUST_2856,low_returner,0.0,Never returns,-0.024775897982663844
CUST_2857,low_returner,0.0,Never returns,0.025504192874627837
CUST_2858,low_returner,0.0,Never returns,-0.003946050272586002
CUST_2859,low_returner,0.0,Never returns,0.034199855289006154
CUST_2860,low_returner,0.0,Never returns,0.022849067716161325
CUST_2861,low_returner,0.0,Never returns,0.027644744649972464
CUST_2862,low_returner,0.0,Never returns,0.015616183768107153
CUST_2863,low_returner,0.0,Never returns,-0.032257123053029316
CUST_2864,low_returner,0.0,Never returns,0.004502691889693836
CUST_2865,low_returner,0.0,Never returns,0.04846697395245082
CUST_2866,low_returner,0.0,Never returns,0.0437388066497119
CUST_2867,low_returner,0.0,Never returns,-0.045682626420298834
CUST_2868,low_returner,0.0,Never returns,-0.03351851842705629
CUST_2869,low_returner,0.0,Never returns,-0.03682712265454381
CUST_2870,low_returner,0.0,Never returns,0.02259799099852955
CUST_2871,low_returner,0.0,Never returns,0.03177853298569451
CUST_2872,low_returner,0.0,Never returns,-0.02864886336893281
CUST_2873,low_returner,0.0,Never returns,0.0005852692951828983
CUST_2874,low_returner,0.0,Never returns,0.03407030280112
CUST_2875,low_returner,0.0,Never returns,0.023280154476625056
CUST_2876,low_returner,0.0,Never returns,0.00422372054918483
CUST_2877,low_returner,0.0,Never returns,0.009034769045877286
CUST_2878,low_returner,0.0,Never returns,0.0008360546916279937
CUST_2879,low_returner,0.0,Never returns,-0.020245154868117943
CUST_2880,low_returner,0.0,Never returns,0.006502199285901608
CUST_2881,low_returner,0.0,Never returns,0.018888530205009066
CUST_2882,low_returner,0.0,Never returns,0.03733229158608077
CUST_2883,low_returner,0.0,Never returns,0.013629135397924805
CUST_2884,low_returner,0.0,Never returns,0.0261121537043158
CUST_2885,low_returner,0.0,Never returns,-0.0339928365045427
CUST_2886,low_returner,0.0,Never returns,-0.0038442525580210107
CUST_2887,low_returner,0.0,Never returns,-0.04906683801729067
CUST_2888,low_returner,0.0,Never returns,-0.0253321135478377
CUST_2889,low_returner,0.0,Never returns,0.02264617151130048
CUST_2890,low_returner,0.0,Never returns,0.049180995134936345
CUST_2891,low_returner,0.0,Never returns,-0.040082190041278415
CUST_2892,low_returner,0.0,Never returns,-0.009850568413871177
CUST_2893,low_returner,0.0,Never returns,0.030007096869915956
CUST_2894,low_returner,0.0,Never returns,-0.029596436537110117
CUST_2895,low_returner,0.0,Never returns,0.005508494930228626
CUST_2896,low_returner,0.0,Never returns,0.023307129602967477
CUST_2897,low_returner,0.0,Never returns,0.011598545026017905
CUST_2898,low_returner,0.0,Never returns,-0.03119752653845839
CUST_2899,low_returner,0.0,Never returns,-0.014461543131426058
CUST_2900,low_returner,0.0,Never returns,0.028379178448539724
CUST_2901,low_returner,0.0,Never returns,0.005422651413201661
CUST_2902,low_returner,0.0,Never returns,-0.04947703864570873
CUST_2903,low_returner,0.0,Never returns,0.02609907600280939
CUST_2904,low_returner,0.0,Never returns,-0.04646886450597609
CUST_2905,low_returner,0.0,Never returns,0.02457337827312321
CUST_2906,low_returner,0.0,Never returns,-0.02975194398347626
CUST_2907,low_returner,0.0,Never returns,0.04580734801193802
CUST_2908,low_returner,0.0,Never returns,-0.013205924869791552
CUST_2909,low_returner,0.0,Never returns,-0.01730683836619209
CUST_2910,low_returner,0.0,Never returns,-0.035111194966755535
CUST_2911,low_returner,0.0,Never returns,-0.019439578450978514
CUST_2912,low_returner,0.0,Never returns,0.037665076182820056
CUST_2913,low_returner,0.0,Never returns,0.049633433762724735
CUST_2914,low_returner,0.0,Never returns,-0.013169046949315165
CUST_2915,low_returner,0.0,Never returns,-0.005138936904545741
CUST_2916,low_returner,0.0,Never returns,0.022207093820273707
CUST_2917,low_returner,0.0,Never returns,0.03861957804650745
CUST_2918,low_returner,0.0,Never returns,0.009304433418678412
CUST_2919,low_returner,0.0,Never returns,-0.010847430182217066
CUST_2920,low_returner,0.0,Never returns,-0.008737815915137628
CUST_2921,low_returner,0.0,Never returns,0.01956181464968068
CUST_2922,low_returner,0.0,Never returns,-0.04967817363957214
CUST_2923,low_returner,0.0,Never returns,0.011958933745984071
CUST_2924,low_returner,0.0,Never returns,-0.01445069895586426
CUST_2925,low_returner,0.0,Never returns,0.02941973312770843
CUST_2926,low_returner,0.0,Never returns,-0.04070093601768679
CUST_2927,low_returner,0.0,Never returns,0.008820226694839048
CUST_2928,low_returner,0.0,Never returns,-0.0019027110113876283
CUST_2929,low_returner,0.0,Never returns,0.014232552590522737
CUST_2930,low_returner,0.0,Never returns,-0.04351464055170317
CUST_2931,low_returner,0.0,Never returns,0.007998378742813131
CUST_2932,low_returner,0.0,Never returns,0.006148458795952369
CUST_2933,low_returner,0.0,Never returns,0.006066009441617094
CUST_2934,low_returner,0.0,Never returns,0.01034876665964548
CUST_2935,low_returner,0.0,Never returns,0.017646793722636223
CUST_2936,low_returner,0.0,Never returns,0.030498899968076976
CUST_2937,low_returner,0.0,Never returns,-0.02301792798717857
CUST_2938,low_returner,0.0,Never returns,0.0325049410180062
CUST_2939,low_returner,0.0,Never returns,-0.00017443177365463608
CUST_2940,low_returner,0.0,Never returns,-0.042294172086566884
CUST_2941,low_returner,0.0,Never returns,-0.044144907075602084
CUST_2942,low_returner,0.0,Never returns,-0.01657616813039392
CUST_2943,low_returner,0.0,Never returns,0.02848969771114676
CUST_2944,low_returner,0.0,Never returns,0.020768093474091573
CUST_2945,low_returner,0.0,Never returns,0.02886149646724065
CUST_2946,low_returner,0.0,Never returns,0.0017269056441609337
CUST_2947,low_returner,0.0,Never returns,-0.005980100204450944
CUST_2948,low_returner,0.0,Never returns,-0.03525474732937161
CUST_2949,low_returner,0.0,Never returns,-0.017180724639068848
CUST_2950,low_returner,0.0,Never returns,-0.006598063382612471
CUST_2951,low_returner,0.0,Never returns,-0.04113995703203828
CUST_2952,low_returner,0.0,Never returns,-0.027938804728878875
CUST_2953,low_returner,0.0,Never returns,0.009822529406373882
CUST_2954,low_returner,0.0,Never returns,0.02356631142391899
CUST_2955,low_returner,0.0,Never returns,0.04983475113929496
CUST_2956,low_returner,0.0,Never returns,0.04331133313435577
CUST_2957,low_returner,0.0,Never returns,0.014256519953519148
CUST_2958,low_returner,0.0,Never returns,-0.007875194670592799
CUST_2959,low_returner,0.0,Never returns,0.013617736470823275
CUST_2960,low_returner,0.0,Never returns,0.028565161808023196
CUST_2961,low_returner,0.0,Never returns,-0.03816638090766127
CUST_2962,low_returner,0.0,Never returns,-0.009009511030371176
CUST_2963,low_returner,0.0,Never returns,0.033980228563561726
CUST_2964,low_returner,0.0,Never returns,-0.011616704806695598
CUST_2965,low_returner,0.0,Never returns,0.007187227122718652
CUST_2966,low_returner,0.0,Never returns,0.008776936086219822
CUST_2967,low_returner,0.0,Never returns,-0.03155237468663606
CUST_2968,low_returner,0.0,Never returns,-0.013776455834771162
CUST_2969,low_returner,0.0,Never returns,-0.01654887112580679
CUST_2970,low_returner,0.0,Never returns,-0.04738032914679352
CUST_2971,low_returner,0.0,Never returns,-0.04758082361086448
CUST_2972,low_returner,0.0,Never returns,0.03316970436757735
CUST_2973,low_returner,0.0,Never returns,-0.02269291900271876
CUST_2974,low_returner,0.0,Never returns,0.0018078766238815436
CUST_2975,low_returner,0.0,Never returns,-0.020127442641122695
CUST_2976,low_returner,0.0,Never returns,0.04406792451153406
CUST_2977,low_returner,0.0,Never returns,-0.024070324113422626
CUST_2978,low_returner,0.0,Never returns,-0.007034318726106492
CUST_2979,low_returner,0.0,Never returns,0.03727302504846018
CUST_2980,low_returner,0.0,Never returns,0.03419335667918087
CUST_2981,low_returner,0.0,Never returns,-0.03138985821537227
CUST_2982,low_returner,0.0,Never returns,0.03026433097957104
CUST_2983,low_returner,0.0,Never returns,-0.004181311326210732
CUST_2984,low_returner,0.0,Never returns,-0.001703112791464477
CUST_2985,low_returner,0.0,Never returns,-0.036652002758405626
CUST_2986,low_returner,0.0,Never returns,-0.04193984862428754
CUST_2987,low_returner,0.0,Never returns,0.02279393069737652
CUST_2988,low_returner,0.0,Never returns,-0.0003538847644700277
CUST_2989,low_returner,0.0,Never returns,-0.006314929738482043
CUST_2990,low_returner,0.0,Never returns,0.022950822865239667
CUST_2991,low_returner,0.0,Never returns,0.026551289899110972
CUST_2992,low_returner,0.0,Never returns,-0.034109183233064645
CUST_2993,low_returner,0.0,Never returns,0.011022514947764128
CUST_2994,low_returner,0.0,Never returns,-0.03646459177223145
CUST_2995,low_returner,0.0,Never returns,0.025137508602904576
CUST_2996,low_returner,0.0,Never returns,0.01569551562671395
CUST_2997,low_returner,0.0,Never returns,0.045661462108345804
CUST_2998,low_returner,0.0,Never returns,-0.04310419836435789
CUST_2999,low_returner,0.0,Never returns,-0.04429452788487457
CUST_3000,low_returner,0.0,Never returns,-0.021781292530679987
CUST_3001,low_returner,0.0,Never returns,-0.023829431626409405
CUST_3002,low_returner,0.0,Never returns,-0.02530212009280002
CUST_3003,low_returner,0.0,Never returns,0.04062545805210367
CUST_3004,low_returner,0.0,Never returns,-0.02504538001504939
CUST_3005,low_returner,0.0,Never returns,-0.0228050273871369
CUST_3006,low_returner,0.0,Never returns,0.025939826241796374
CUST_3007,low_returner,0.0,Never returns,-0.005026015754946003
CUST_3008,low_returner,0.0,Never returns,0.02767105569551813
CUST_3009,low_returner,0.0,Never returns,-0.04346338424356148
CUST_3010,low_returner,0.0,Never returns,-0.0012428806326615707
CUST_3011,low_returner,0.0,Never returns,-0.04663863998167174
CUST_3012,low_returner,0.0,Never returns,-0.04373467965446455
